CALL_TYPE,ORIGIN_CALL,ORIGIN_STAND,TAXI_ID,TIMESTAMP,POLYLINE
A,16138.0,,20000346,07-01 12,"[[-868 4116]
 [-868 4117]
 [-867 4117]
 [-866 4117]
 [-867 4117]
 [-866 4117]
 [-866 4118]
 [-865 4118]
 [-864 4118]
 [-864 4117]
 [-863 4117]
 [-863 4118]
 [-862 4118]
 [-861 4118]
 [-860 4117]
 [-861 4117]]"
A,15540.0,,20000436,07-01 12,"[[-868 4117]
 [-867 4117]
 [-866 4117]
 [-865 4117]
 [-864 4117]
 [-864 4116]
 [-864 4117]
 [-863 4118]
 [-862 4118]
 [-861 4118]
 [-860 4118]
 [-859 4118]
 [-859 4117]
 [-858 4117]
 [-858 4116]
 [-858 4115]]"
B,,,20000307,07-01 12,"[[-863 4116]
 [-864 4116]
 [-864 4117]
 [-864 4118]
 [-865 4118]
 [-866 4119]
 [-866 4120]
 [-865 4121]
 [-865 4122]
 [-865 4123]
 [-866 4123]
 [-866 4124]
 [-867 4124]
 [-866 4124]
 [-867 4124]
 [-866 4124]]"
B,,Campismo,20000296,07-01 13,"[[-862 4118]
 [-862 4117]
 [-862 4116]]"
A,4593.0,,20000058,07-01 13,"[[-862 4117]
 [-862 4118]
 [-861 4118]
 [-860 4118]
 [-859 4118]
 [-860 4118]]"
B,,Campismo,20000653,07-01 13,"[[-862 4118]
 [-862 4119]
 [-861 4119]
 [-860 4119]]"
B,,São Bento,20000331,07-01 13,"[[-861 4115]
 [-860 4115]
 [-861 4115]
 [-862 4115]
 [-862 4116]
 [-862 4117]]"
B,,Av. Boavista,20000432,07-01 12,"[[-863 4116]
 [-864 4116]
 [-864 4117]
 [-864 4116]
 [-864 4115]
 [-863 4115]
 [-863 4114]
 [-862 4114]
 [-862 4113]
 [-861 4113]
 [-862 4113]]"
B,,São Bento,20000429,07-01 13,"[[-861 4115]
 [-860 4115]
 [-861 4115]
 [-862 4115]]"
C,,,20000496,07-01 13,[[-866 4124]]
B,,Campanhã,20000268,07-01 13,"[[-858 4115]
 [-859 4116]]"
A,59513.0,,20000007,07-01 12,"[[-863 4119]
 [-864 4119]
 [-863 4119]
 [-863 4118]
 [-862 4118]
 [-862 4117]
 [-861 4117]
 [-860 4117]
 [-860 4116]
 [-861 4116]
 [-860 4116]]"
B,,Infante,20000051,07-01 14,"[[-861 4115]
 [-862 4115]
 [-863 4115]
 [-862 4115]
 [-861 4115]]"
A,2002.0,,20000286,07-01 12,"[[-861 4115]
 [-862 4115]
 [-863 4115]
 [-862 4116]
 [-863 4116]
 [-864 4116]
 [-864 4117]
 [-864 4118]
 [-865 4118]
 [-866 4119]
 [-866 4120]
 [-865 4121]
 [-865 4122]
 [-866 4123]
 [-866 4124]
 [-867 4124]]"
A,45889.0,,20000514,07-01 13,"[[-859 4117]
 [-859 4116]
 [-858 4115]]"
B,,Av. Boavista,20000161,07-01 13,"[[-863 4116]
 [-864 4116]
 [-864 4117]
 [-865 4117]
 [-866 4117]
 [-867 4117]
 [-868 4117]
 [-868 4118]]"
B,,Carcereira,20000565,07-01 13,"[[-863 4117]
 [-864 4117]
 [-865 4117]
 [-866 4117]]"
B,,Casa da Musica,20000067,07-01 11,"[[-862 4117]
 [-863 4117]
 [-864 4117]
 [-863 4118]
 [-862 4118]
 [-861 4118]
 [-860 4118]
 [-859 4118]
 [-858 4117]
 [-858 4116]
 [-858 4115]]"
A,43752.0,,20000073,07-01 13,"[[-861 4117]
 [-861 4118]
 [-860 4118]
 [-860 4119]]"
C,,,20000351,07-01 14,"[[-867 4124]
 [-866 4124]
 [-866 4123]
 [-865 4123]
 [-865 4124]
 [-864 4124]
 [-864 4125]
 [-863 4124]
 [-862 4125]
 [-861 4124]
 [-860 4125]
 [-859 4124]
 [-858 4124]
 [-857 4124]
 [-856 4125]
 [-856 4124]
 [-857 4123]
 [-857 4122]
 [-858 4121]
 [-858 4120]
 [-859 4120]
 [-859 4119]
 [-859 4118]
 [-859 4117]]"
A,35205.0,,20000623,07-01 12,"[[-856 4117]
 [-857 4117]
 [-856 4117]
 [-857 4117]
 [-858 4117]
 [-859 4118]
 [-860 4118]
 [-861 4118]
 [-862 4118]
 [-863 4118]
 [-864 4117]
 [-865 4117]
 [-866 4117]
 [-866 4116]
 [-867 4116]]"
A,2002.0,,20000178,07-01 13,"[[-860 4115]
 [-859 4115]
 [-858 4115]]"
B,,H. São João,20000021,07-01 13,"[[-860 4119]
 [-859 4119]
 [-859 4118]
 [-860 4118]
 [-859 4118]
 [-860 4118]
 [-861 4118]
 [-862 4118]
 [-863 4118]
 [-864 4117]
 [-864 4118]
 [-865 4118]
 [-865 4119]
 [-866 4119]
 [-867 4119]
 [-868 4119]]"
A,61064.0,,20000247,07-01 14,"[[-859 4116]
 [-859 4115]
 [-860 4115]
 [-860 4116]
 [-860 4115]
 [-861 4115]]"
A,12880.0,,20000476,07-01 11,"[[-859 4117]
 [-860 4117]
 [-860 4118]
 [-861 4118]
 [-862 4118]
 [-863 4118]
 [-864 4117]]"
C,,,20000190,07-01 12,"[[-860 4115]
 [-859 4115]
 [-859 4116]
 [-859 4117]
 [-858 4117]
 [-859 4118]
 [-859 4119]
 [-859 4120]
 [-858 4120]
 [-859 4120]
 [-860 4120]
 [-860 4121]
 [-861 4121]
 [-862 4121]
 [-860 4114]
 [-863 4121]
 [-864 4121]
 [-865 4121]
 [-865 4122]
 [-865 4123]
 [-866 4123]
 [-866 4124]
 [-867 4124]
 [-866 4124]]"
B,,Mercado da Foz,20000046,07-01 12,"[[-867 4116]
 [-866 4116]
 [-865 4117]
 [-864 4117]
 [-864 4116]
 [-864 4117]
 [-863 4117]
 [-863 4118]
 [-862 4118]
 [-861 4118]
 [-860 4118]
 [-859 4118]
 [-858 4117]
 [-858 4118]
 [-858 4119]
 [-858 4118]]"
B,,Batalha,20000344,07-01 13,"[[-860 4115]
 [-861 4115]
 [-862 4115]
 [-862 4116]]"
C,,,20000015,07-01 13,"[[-860 4119]
 [-860 4118]
 [-860 4117]
 [-861 4117]
 [-861 4116]
 [-861 4115]
 [-862 4115]]"
B,,Ribeira,20000359,07-01 13,"[[-861 4115]
 [-860 4115]
 [-860 4114]
 [-861 4114]
 [-862 4114]
 [-862 4113]
 [-862 4114]]"
B,,Aldoar,20000470,07-01 13,"[[-866 4118]
 [-866 4117]
 [-865 4117]
 [-865 4118]
 [-864 4118]]"
B,,Batalha,20000539,07-01 13,"[[-860 4115]
 [-861 4115]
 [-862 4115]]"
A,6584.0,,20000325,07-01 11,"[[-861 4115]
 [-862 4115]
 [-862 4116]
 [-862 4117]
 [-863 4117]
 [-864 4117]
 [-864 4118]
 [-865 4118]
 [-866 4119]
 [-866 4120]
 [-865 4121]
 [-865 4122]
 [-865 4123]
 [-866 4123]
 [-866 4124]
 [-867 4124]
 [-866 4124]]"
C,,,20000662,07-01 14,"[[-864 4116]
 [-863 4116]
 [-862 4116]]"
A,46490.0,,20000621,07-01 14,"[[-861 4116]
 [-862 4116]
 [-862 4115]
 [-861 4115]]"
B,,Casa da Musica,20000114,07-01 13,"[[-862 4117]
 [-863 4117]
 [-864 4117]
 [-864 4118]
 [-865 4118]
 [-866 4119]
 [-866 4120]
 [-865 4121]
 [-865 4122]
 [-866 4123]
 [-866 4124]
 [-867 4124]]"
B,,Pereiró,20000188,07-01 13,"[[-865 4118]
 [-864 4118]
 [-864 4117]
 [-863 4117]]"
A,34861.0,,20000026,07-01 13,"[[-857 4116]
 [-857 4117]
 [-857 4116]
 [-857 4117]
 [-858 4117]
 [-859 4117]
 [-860 4117]
 [-860 4116]
 [-861 4116]
 [-862 4116]]"
B,,Casa da Musica,20000472,07-01 12,"[[-862 4117]
 [-862 4116]
 [-861 4116]
 [-861 4115]
 [-860 4115]
 [-860 4116]]"
B,,Lordelo,20000372,07-01 13,"[[-864 4116]
 [-865 4116]
 [-864 4116]
 [-863 4116]
 [-862 4116]]"
A,57251.0,,20000231,07-01 13,"[[-864 4118]
 [-869 4121]
 [-868 4121]
 [-865 4118]
 [-868 4120]
 [-865 4118]
 [-864 4118]
 [-864 4117]
 [-863 4118]
 [-862 4118]
 [-861 4118]
 [-860 4118]
 [-859 4118]
 [-858 4117]
 [-858 4116]
 [-857 4116]
 [-858 4115]
 [-857 4115]
 [-858 4115]]"
B,,São Bento,20000285,07-01 13,"[[-861 4115]
 [-860 4115]]"
B,,Câmara,20000360,07-01 14,"[[-861 4115]
 [-862 4115]
 [-862 4116]
 [-863 4116]
 [-864 4116]
 [-865 4116]
 [-866 4116]]"
A,63882.0,,20000010,07-01 12,"[[-860 4119]
 [-859 4119]
 [-859 4118]
 [-859 4119]
 [-859 4120]
 [-858 4120]
 [-857 4120]
 [-856 4120]
 [-856 4121]
 [-855 4121]
 [-854 4121]
 [-853 4121]
 [-852 4121]
 [-851 4121]
 [-851 4120]
 [-850 4120]
 [-849 4120]
 [-849 4119]
 [-849 4120]]"
A,8347.0,,20000077,07-01 13,"[[-859 4116]
 [-859 4117]
 [-860 4117]
 [-860 4118]
 [-861 4118]
 [-862 4118]
 [-862 4119]
 [-862 4118]
 [-863 4118]
 [-863 4119]
 [-864 4119]
 [-863 4119]
 [-863 4120]
 [-864 4120]
 [-864 4121]
 [-865 4121]
 [-866 4121]
 [-866 4120]
 [-866 4121]]"
B,,Républica,20000570,07-01 14,"[[-861 4116]
 [-862 4116]]"
B,,Sá Carneiro,20000320,07-01 14,"[[-859 4117]
 [-860 4117]
 [-861 4117]
 [-862 4117]]"
C,,,20000540,07-01 12,"[[-862 4118]
 [-861 4118]
 [-860 4118]
 [-859 4118]
 [-859 4119]
 [-859 4120]
 [-858 4120]
 [-859 4120]
 [-860 4120]
 [-860 4121]
 [-861 4121]
 [-862 4121]
 [-863 4121]
 [-864 4121]
 [-865 4121]
 [-865 4122]
 [-866 4123]
 [-866 4124]
 [-867 4124]]"
B,,Vinte e Quatro de Agosto,20000517,07-01 13,"[[-859 4115]
 [-860 4115]
 [-860 4114]]"
C,,,20000534,07-01 14,"[[-861 4115]
 [-860 4115]]"
B,,Campismo,20000329,07-01 12,"[[-862 4118]
 [-863 4118]
 [-864 4117]
 [-864 4118]
 [-865 4118]
 [-865 4119]
 [-865 4118]
 [-866 4119]]"
B,,Carvalhido,20000665,07-01 13,"[[-862 4117]
 [-862 4116]
 [-861 4116]
 [-861 4115]
 [-860 4115]
 [-860 4114]
 [-861 4114]]"
B,,Agra,20000499,07-01 14,"[[-860 4118]
 [-861 4118]
 [-862 4118]
 [-862 4117]]"
B,,Vinte e Quatro de Agosto,20000454,07-01 14,"[[-859 4115]
 [-860 4115]
 [-860 4116]
 [-860 4115]
 [-861 4115]
 [-862 4115]]"
A,33579.0,,20000648,07-01 13,"[[-861 4115]
 [-860 4116]
 [-860 4117]
 [-860 4118]
 [-859 4118]
 [-859 4119]
 [-859 4120]
 [-858 4120]
 [-859 4120]
 [-860 4120]
 [-860 4121]
 [-861 4121]
 [-862 4121]
 [-863 4121]
 [-864 4121]
 [-865 4121]
 [-865 4122]
 [-866 4123]
 [-866 4124]
 [-867 4124]
 [-866 4124]
 [-867 4124]]"
B,,Ribeira,20000051,07-01 14,[[-861 4115]]
C,,,20000180,07-01 13,"[[-860 4113]
 [-861 4113]]"
C,,,20000403,07-01 13,"[[-858 4116]
 [-857 4116]
 [-858 4115]
 [-858 4114]
 [-859 4113]
 [-860 4113]
 [-860 4114]]"
B,,Carvalhido,20000409,07-01 13,"[[-862 4117]
 [-861 4117]
 [-860 4117]
 [-860 4116]
 [-861 4116]
 [-860 4116]
 [-861 4116]
 [-861 4115]]"
B,,Bom Pastor,20000400,07-01 13,"[[-861 4117]
 [-862 4117]
 [-863 4117]
 [-864 4117]
 [-865 4117]
 [-866 4116]
 [-867 4116]]"
C,,,20000562,07-01 13,"[[-861 4115]
 [-862 4115]
 [-863 4115]
 [-862 4116]]"
B,,Campanhã,20000651,07-01 13,"[[-858 4115]
 [-859 4116]
 [-859 4117]
 [-858 4117]
 [-859 4117]
 [-859 4118]
 [-860 4118]
 [-860 4119]]"
B,,Campanhã,20000669,07-01 12,"[[-858 4115]
 [-857 4115]
 [-858 4115]
 [-857 4115]
 [-858 4116]
 [-858 4117]
 [-859 4118]
 [-860 4118]
 [-861 4118]
 [-862 4118]
 [-863 4118]
 [-863 4117]
 [-864 4117]
 [-864 4118]
 [-865 4118]
 [-866 4118]
 [-867 4118]
 [-866 4118]]"
C,,,20000607,07-01 14,"[[-857 4115]
 [-857 4116]
 [-858 4116]
 [-859 4116]]"
C,,,20000256,07-01 13,"[[-861 4116]
 [-860 4116]
 [-860 4117]
 [-860 4118]
 [-859 4118]
 [-859 4117]
 [-858 4117]
 [-858 4118]
 [-858 4119]
 [-857 4119]
 [-857 4118]
 [-856 4118]
 [-856 4119]]"
B,,Av. Boavista,20000596,07-01 13,"[[-863 4116]
 [-864 4116]
 [-864 4117]
 [-863 4117]
 [-864 4117]
 [-863 4117]
 [-863 4118]
 [-862 4118]
 [-861 4118]
 [-860 4118]
 [-859 4118]
 [-858 4117]]"
B,,H. São João,20000049,07-01 14,"[[-860 4119]
 [-859 4119]
 [-859 4118]
 [-860 4118]
 [-860 4119]
 [-860 4118]
 [-861 4118]
 [-862 4118]
 [-861 4117]
 [-862 4117]
 [-862 4116]
 [-863 4116]
 [-862 4116]]"
B,,Républica,20000076,07-01 14,"[[-861 4116]
 [-861 4115]
 [-862 4115]
 [-861 4115]]"
B,,Ramada Alta,20000272,07-01 13,"[[-862 4117]
 [-862 4116]
 [-863 4116]
 [-862 4116]
 [-863 4116]
 [-863 4115]
 [-864 4115]
 [-864 4116]
 [-864 4115]
 [-863 4115]
 [-864 4115]
 [-863 4115]
 [-863 4114]
 [-862 4114]
 [-862 4113]
 [-861 4113]
 [-862 4113]
 [-861 4113]
 [-862 4113]]"
B,,São Bento,20000517,07-01 14,"[[-861 4115]
 [-860 4115]
 [-861 4115]
 [-862 4115]]"
B,,Campanhã,20000024,07-01 12,"[[-858 4115]
 [-859 4116]
 [-859 4117]
 [-858 4117]
 [-859 4117]
 [-859 4118]
 [-860 4118]
 [-861 4118]
 [-862 4118]
 [-863 4118]
 [-863 4117]
 [-864 4117]
 [-864 4118]
 [-865 4118]
 [-865 4119]
 [-866 4119]
 [-866 4120]
 [-865 4120]
 [-865 4121]
 [-865 4122]
 [-865 4123]
 [-866 4123]
 [-866 4124]
 [-867 4124]]"
B,,Batalha,20000435,07-01 13,"[[-860 4115]
 [-861 4115]
 [-861 4116]
 [-860 4116]
 [-861 4116]
 [-860 4116]
 [-860 4117]]"
A,16389.0,,20000189,07-01 13,"[[-866 4116]
 [-865 4117]
 [-864 4117]
 [-864 4116]
 [-864 4117]
 [-863 4117]
 [-863 4118]
 [-862 4118]
 [-861 4118]
 [-860 4118]
 [-859 4118]
 [-858 4117]
 [-858 4116]
 [-858 4115]]"
A,2002.0,,20000012,07-01 12,"[[-860 4115]
 [-861 4115]
 [-860 4116]
 [-861 4116]
 [-860 4116]
 [-860 4117]
 [-860 4118]
 [-861 4118]
 [-862 4118]
 [-863 4118]
 [-864 4117]
 [-864 4118]
 [-865 4118]
 [-865 4119]
 [-866 4119]
 [-866 4120]
 [-865 4121]
 [-864 4121]
 [-865 4121]
 [-865 4122]
 [-865 4123]
 [-866 4123]
 [-866 4124]
 [-867 4124]]"
C,,,20000455,07-01 11,"[[-855 4121]
 [-854 4121]
 [-855 4121]
 [-856 4121]
 [-856 4120]
 [-857 4120]
 [-858 4120]
 [-859 4120]
 [-859 4119]
 [-859 4118]
 [-860 4118]
 [-860 4117]
 [-861 4117]
 [-861 4118]
 [-862 4118]
 [-861 4117]
 [-862 4117]
 [-862 4118]
 [-862 4117]
 [-863 4117]
 [-863 4116]
 [-864 4116]
 [-863 4116]
 [-863 4117]
 [-862 4117]
 [-862 4118]
 [-862 4117]
 [-862 4118]
 [-861 4118]
 [-860 4118]
 [-859 4118]
 [-859 4119]
 [-859 4120]
 [-858 4120]
 [-859 4120]
 [-860 4120]
 [-860 4121]
 [-860 4122]
 [-859 4122]
 [-858 4122]
 [-859 4122]
 [-860 4122]
 [-860 4121]
 [-861 4121]
 [-862 4121]
 [-862 4122]
 [-863 4122]
 [-863 4121]
 [-864 4121]
 [-864 4122]
 [-865 4122]
 [-864 4122]
 [-864 4121]
 [-863 4121]
 [-863 4122]
 [-862 4122]
 [-862 4121]
 [-862 4122]
 [-862 4123]
 [-861 4123]
 [-862 4123]
 [-862 4124]
 [-861 4124]
 [-862 4124]
 [-862 4123]
 [-862 4122]
 [-862 4121]
 [-862 4120]
 [-862 4119]
 [-862 4118]
 [-861 4118]
 [-860 4118]
 [-860 4117]]"
B,,Vinte e Quatro de Agosto,20000421,07-01 13,"[[-859 4115]
 [-860 4115]
 [-860 4116]
 [-860 4117]
 [-859 4117]
 [-860 4117]
 [-860 4118]
 [-860 4117]
 [-860 4118]]"
B,,Galiza,20000397,07-01 13,"[[-862 4116]
 [-863 4116]
 [-864 4116]
 [-865 4116]
 [-866 4116]
 [-867 4116]]"
B,,Batalha,20000086,07-01 13,"[[-860 4115]
 [-860 4116]]"
B,,Sá Carneiro,20000197,07-01 12,"[[-859 4117]
 [-858 4117]
 [-859 4118]
 [-860 4118]
 [-861 4118]
 [-862 4118]
 [-863 4118]
 [-863 4117]
 [-864 4117]
 [-864 4118]
 [-865 4118]
 [-865 4119]]"
B,,Casa da Musica,20000195,07-01 13,"[[-862 4117]
 [-861 4117]
 [-860 4117]
 [-859 4117]]"
C,,,20000901,07-01 14,"[[-860 4118]
 [-859 4118]
 [-859 4119]
 [-860 4119]
 [-860 4118]
 [-859 4118]
 [-858 4117]
 [-858 4116]
 [-858 4115]
 [-857 4115]
 [-858 4115]]"
B,,São Bento,20000144,07-01 14,"[[-861 4115]
 [-860 4115]
 [-861 4115]
 [-862 4115]]"
B,,Aldoar,20000100,07-01 14,"[[-866 4118]
 [-866 4117]
 [-866 4116]]"
B,,Lordelo,20000101,07-01 13,"[[-864 4116]
 [-865 4116]
 [-864 4116]
 [-864 4117]
 [-864 4118]
 [-865 4118]
 [-865 4119]
 [-866 4119]
 [-866 4120]
 [-865 4121]
 [-865 4122]
 [-866 4123]
 [-866 4124]
 [-867 4124]]"
A,47186.0,,20000009,07-01 13,"[[-864 4116]
 [-864 4117]
 [-863 4117]
 [-863 4118]
 [-862 4118]
 [-861 4118]
 [-860 4118]
 [-859 4118]
 [-858 4117]
 [-857 4117]
 [-858 4116]
 [-859 4116]
 [-859 4117]
 [-858 4117]
 [-859 4117]
 [-859 4118]
 [-860 4118]
 [-861 4118]
 [-862 4118]
 [-863 4118]
 [-863 4117]
 [-864 4117]
 [-864 4116]
 [-865 4116]
 [-864 4116]
 [-863 4116]
 [-863 4117]
 [-862 4117]
 [-861 4117]
 [-860 4117]
 [-860 4116]
 [-859 4116]]"
C,,,20000663,07-01 13,"[[-861 4115]
 [-860 4115]
 [-861 4115]
 [-860 4116]
 [-861 4116]
 [-860 4116]
 [-860 4117]
 [-860 4118]
 [-859 4118]
 [-859 4119]
 [-859 4120]
 [-858 4120]
 [-859 4120]
 [-860 4120]
 [-861 4121]
 [-862 4121]
 [-863 4121]
 [-864 4121]
 [-865 4121]
 [-865 4122]
 [-865 4123]
 [-866 4123]
 [-866 4124]
 [-867 4124]]"
A,6895.0,,20000105,07-01 11,"[[-865 4116]
 [-864 4116]
 [-863 4116]]"
B,,Bom Sucesso,20000576,07-01 12,"[[-863 4116]
 [-864 4116]
 [-864 4117]
 [-864 4118]
 [-865 4118]
 [-866 4119]
 [-866 4120]
 [-865 4121]
 [-864 4121]
 [-865 4121]
 [-865 4122]
 [-865 4123]
 [-866 4123]
 [-866 4124]
 [-867 4124]]"
C,,,20000554,07-01 13,"[[-861 4115]
 [-860 4115]
 [-860 4114]
 [-861 4114]]"
A,36624.0,,20000304,07-01 14,"[[-868 4116]
 [-867 4116]
 [-868 4116]
 [-867 4116]
 [-867 4117]
 [-866 4117]
 [-860 4115]
 [-866 4117]
 [-865 4117]
 [-864 4117]
 [-864 4116]
 [-864 4117]
 [-863 4117]
 [-862 4117]
 [-862 4116]
 [-862 4117]
 [-861 4117]
 [-860 4117]
 [-860 4116]
 [-861 4116]
 [-860 4116]
 [-861 4116]
 [-861 4115]
 [-860 4115]
 [-859 4115]]"
C,,,20000333,07-01 13,"[[-858 4119]
 [-857 4119]
 [-858 4119]
 [-858 4118]
 [-858 4117]
 [-859 4117]
 [-858 4117]
 [-858 4118]
 [-858 4119]
 [-857 4119]]"
B,,Azevedo,20000281,07-01 13,"[[-856 4116]
 [-857 4116]
 [-857 4115]
 [-858 4115]]"
B,,H. Militar,20000286,07-01 14,"[[-862 4116]
 [-862 4115]]"
A,45340.0,,20000167,07-01 12,"[[-861 4115]
 [-862 4115]
 [-862 4116]
 [-863 4116]
 [-864 4116]
 [-865 4116]
 [-866 4116]
 [-867 4116]]"
C,,,20000574,07-01 10,"[[-863 4117]
 [-864 4117]
 [-864 4116]
 [-865 4116]
 [-866 4116]]"
B,,Clérigos,20000004,07-01 09,"[[-861 4115]
 [-862 4115]
 [-862 4116]
 [-863 4116]
 [-864 4116]]"
A,24219.0,,20000381,07-01 13,"[[-857 4115]
 [-857 4116]
 [-857 4117]
 [-857 4116]
 [-858 4116]
 [-858 4117]
 [-859 4117]]"
B,,Corujeira,20000386,07-01 13,"[[-858 4116]
 [-858 4117]
 [-859 4118]
 [-860 4118]
 [-861 4118]
 [-862 4118]
 [-863 4118]
 [-863 4117]
 [-864 4117]
 [-864 4116]
 [-864 4115]
 [-863 4115]
 [-863 4116]]"
B,,Carregal,20000233,07-01 13,"[[-861 4115]
 [-862 4115]
 [-862 4116]
 [-861 4116]
 [-860 4116]
 [-860 4117]]"
B,,Ribeira,20000068,07-01 14,"[[-861 4115]
 [-860 4115]
 [-860 4116]
 [-861 4116]
 [-861 4117]]"
B,,Ribeira,20000050,07-01 14,"[[-861 4115]
 [-860 4115]
 [-859 4115]]"
C,,,20000247,07-01 14,"[[-861 4115]
 [-862 4115]
 [-862 4116]]"
B,,Campanhã,20000671,07-01 13,"[[-858 4115]
 [-859 4116]
 [-860 4116]]"
B,,Pereiró,20000039,07-01 13,"[[-865 4118]
 [-864 4118]
 [-864 4117]
 [-863 4117]
 [-863 4118]
 [-862 4118]
 [-861 4118]]"
C,,,20000186,07-01 14,[[-861 4117]]
B,,Areosa,20000687,07-01 14,"[[-858 4118]
 [-858 4119]
 [-858 4118]
 [-858 4117]
 [-859 4117]
 [-859 4118]
 [-860 4118]
 [-856 4122]
 [-860 4118]
 [-861 4118]
 [-862 4118]
 [-863 4118]
 [-863 4117]
 [-864 4117]
 [-864 4118]
 [-864 4117]
 [-864 4118]]"
B,,Dragão,20000235,07-01 13,"[[-858 4117]
 [-858 4116]
 [-857 4116]
 [-858 4115]
 [-857 4115]
 [-856 4115]
 [-855 4115]]"
B,,Trindade,20000308,07-01 13,"[[-860 4116]
 [-860 4117]
 [-860 4118]
 [-861 4118]
 [-862 4118]
 [-862 4119]
 [-862 4120]
 [-862 4121]
 [-861 4121]
 [-862 4121]
 [-863 4121]
 [-864 4121]
 [-865 4121]
 [-865 4122]
 [-866 4123]
 [-866 4124]
 [-867 4124]
 [-866 4124]]"
A,59030.0,,20000337,07-01 12,"[[-864 4117]
 [-863 4117]
 [-864 4117]
 [-864 4118]
 [-865 4118]
 [-865 4119]
 [-866 4119]
 [-866 4120]
 [-865 4121]
 [-865 4122]
 [-866 4123]
 [-866 4124]
 [-867 4124]
 [-866 4124]
 [-867 4124]
 [-866 4124]
 [-867 4124]]"
B,,Bom Pastor,20000104,07-01 13,"[[-861 4117]
 [-860 4117]
 [-860 4116]
 [-859 4116]
 [-858 4115]]"
B,,Batalha,20000199,07-01 13,"[[-860 4115]
 [-859 4115]
 [-859 4116]]"
B,,Corujeira,20000460,07-01 13,"[[-857 4116]
 [-858 4116]
 [-858 4117]
 [-859 4117]
 [-860 4117]]"
B,,Tenente Valadim,20000502,07-01 13,"[[-864 4117]
 [-863 4117]
 [-864 4117]
 [-864 4118]
 [-865 4118]
 [-865 4119]
 [-866 4119]
 [-866 4120]
 [-865 4121]
 [-865 4122]
 [-866 4123]
 [-866 4124]
 [-867 4124]]"
C,,,20000446,07-01 13,"[[-864 4117]
 [-863 4117]
 [-864 4117]
 [-863 4118]
 [-862 4118]
 [-861 4118]
 [-860 4118]
 [-859 4118]
 [-859 4119]
 [-859 4120]
 [-858 4120]
 [-857 4120]
 [-856 4121]
 [-855 4121]
 [-854 4121]
 [-853 4121]
 [-852 4121]
 [-851 4120]
 [-850 4120]
 [-850 4119]
 [-849 4119]
 [-850 4119]
 [-850 4120]
 [-851 4120]
 [-852 4121]
 [-853 4121]
 [-854 4121]
 [-855 4121]
 [-856 4121]
 [-857 4120]
 [-858 4120]
 [-859 4120]
 [-859 4119]
 [-859 4118]
 [-860 4118]
 [-860 4117]]"
B,,Vinte e Quatro de Agosto,20000174,07-01 14,"[[-859 4115]
 [-860 4115]
 [-860 4116]
 [-860 4115]
 [-860 4116]
 [-861 4116]
 [-860 4116]
 [-860 4117]
 [-860 4118]
 [-861 4118]
 [-862 4118]
 [-863 4118]
 [-864 4117]
 [-864 4118]
 [-865 4118]
 [-866 4118]]"
A,2002.0,,20000618,07-01 14,"[[-865 4116]
 [-865 4115]
 [-864 4115]
 [-863 4115]
 [-862 4115]
 [-861 4115]
 [-860 4115]]"
C,,,20000515,07-01 14,"[[-860 4115]
 [-860 4116]
 [-861 4116]
 [-862 4116]]"
B,,Batalha,20000434,07-01 14,"[[-860 4115]
 [-859 4115]
 [-858 4115]]"
B,,Marquês,20000255,07-01 13,"[[-860 4117]
 [-860 4118]
 [-861 4118]
 [-862 4118]
 [-863 4118]
 [-863 4117]
 [-864 4117]
 [-865 4117]
 [-866 4117]]"
B,,Casa da Musica,20000565,07-01 14,"[[-862 4117]
 [-863 4117]
 [-864 4117]
 [-864 4118]
 [-865 4118]
 [-865 4119]
 [-866 4119]
 [-867 4119]
 [-868 4119]]"
B,,Tenente Valadim,20000065,07-01 13,"[[-864 4117]
 [-863 4117]
 [-864 4117]
 [-864 4118]
 [-865 4118]
 [-866 4119]
 [-866 4120]
 [-865 4120]
 [-865 4121]
 [-864 4121]
 [-865 4121]
 [-865 4122]
 [-866 4123]
 [-866 4124]
 [-867 4124]]"
A,12728.0,,20000674,07-01 14,"[[-859 4116]
 [-859 4117]
 [-858 4117]
 [-859 4118]
 [-860 4118]
 [-860 4119]]"
A,11998.0,,20000341,07-01 14,"[[-860 4116]
 [-859 4116]
 [-860 4116]
 [-860 4115]
 [-860 4116]
 [-860 4115]
 [-861 4115]
 [-862 4115]]"
B,,Santa Maria,20000257,07-01 14,"[[-860 4117]
 [-860 4116]
 [-861 4116]
 [-860 4116]
 [-861 4116]
 [-861 4115]
 [-862 4115]
 [-862 4116]
 [-863 4116]]"
C,,,20000192,07-01 14,"[[-866 4117]
 [-865 4117]
 [-864 4116]
 [-864 4115]
 [-863 4115]
 [-863 4116]]"
B,,H. São João,20000473,07-01 09,"[[-860 4119]
 [-859 4119]
 [-860 4119]
 [-861 4119]
 [-862 4119]
 [-862 4120]
 [-862 4121]
 [-862 4122]
 [-862 4123]
 [-862 4124]]"
B,,Campanhã,20000268,07-01 14,"[[-858 4115]
 [-857 4115]
 [-857 4116]
 [-858 4116]
 [-858 4117]
 [-859 4117]
 [-859 4118]
 [-860 4118]
 [-861 4118]
 [-862 4118]
 [-863 4118]
 [-863 4117]
 [-858 4116]
 [-864 4118]
 [-865 4118]
 [-866 4118]]"
